2017-04-24 09:56:14, -21, 1055
2017-04-24 09:56:16, -21, 912
2017-04-24 09:56:17, -21, 1056
2017-04-24 09:56:19, -21, 912
2017-04-24 09:56:20, -21, 969
2017-04-24 09:56:21, -21, 1164
2017-04-24 09:56:21, -19, 1245
2017-04-24 09:56:23, -20, 1223
2017-04-24 09:56:23, -21, 1020
2017-04-24 09:56:25, -19, 1354
2017-04-24 09:56:25, -21, 984
2017-04-24 09:56:27, -20, 1062
2017-04-24 09:56:28, -19, 1224
2017-04-24 09:56:28, -20, 1206
2017-04-24 09:56:30, -21, 986
2017-04-24 09:56:30, -21, 912
2017-04-24 09:56:31, -21, 984
2017-04-24 09:56:31, -21, 912
2017-04-24 09:56:31, -21, 912
2017-04-24 09:56:31, -21, 946
2017-04-24 09:56:31, -21, 1056
2017-04-24 09:56:33, -20, 1062
2017-04-24 09:56:34, -21, 981
2017-04-24 09:56:36, -19, 1174
2017-04-24 09:56:38, -21, 946
2017-04-24 09:56:39, -21, 912
2017-04-24 09:56:41, -20, 1041
2017-04-24 09:56:43, -21, 987
2017-04-24 09:56:44, -20, 1316
2017-04-24 09:56:46, -21, 1041
2017-04-24 09:56:47, -19, 1202
2017-04-24 09:56:48, -21, 912
2017-04-24 09:56:48, -21, 946
2017-04-24 09:56:50, -21, 1058
2017-04-24 09:56:51, -20, 1192
2017-04-24 09:56:52, -21, 1162
2017-04-24 09:56:53, -21, 912
2017-04-24 09:56:54, -21, 912
2017-04-24 09:56:55, -21, 912
2017-04-24 09:56:56, -20, 1061
2017-04-24 09:56:59, -21, 986
2017-04-24 09:57:01, -19, 1245
2017-04-24 09:57:01, -21, 912
2017-04-24 09:57:01, -21, 912
2017-04-24 09:57:01, -21, 912
2017-04-24 09:57:01, -21, 1020
2017-04-24 09:57:02, -21, 1008
2017-04-24 09:57:02, -21, 984
2017-04-24 09:57:03, -21, 984
2017-04-24 09:57:06, -20, 1299
2017-04-24 09:57:07, -21, 984
2017-04-24 09:57:07, -21, 1024
2017-04-24 09:57:10, -21, 912
2017-04-24 09:57:11, -19, 1205
2017-04-24 09:57:12, -21, 1078
2017-04-24 09:57:12, -21, 1018
2017-04-24 09:57:12, -20, 1277
2017-04-24 09:57:16, -21, 984
2017-04-24 09:57:17, -21, 1053
2017-04-24 09:57:19, -21, 946
2017-04-24 09:57:19, -21, 1128
2017-04-24 09:57:19, -20, 1040
2017-04-24 09:57:19, -21, 912
2017-04-24 09:57:23, -21, 984
2017-04-24 09:57:26, -21, 1275
2017-04-24 09:57:26, -21, 912
2017-04-24 09:57:26, -21, 912
2017-04-24 09:57:27, -21, 1020
2017-04-24 09:57:27, -21, 1018
2017-04-24 09:57:29, -20, 1006
2017-04-24 09:57:31, -21, 912
2017-04-24 09:57:34, -19, 1390
2017-04-24 09:57:35, -20, 1000
2017-04-24 09:57:36, -21, 984
2017-04-24 09:57:36, -20, 1006
2017-04-24 09:57:36, -21, 984
2017-04-24 09:57:37, -19, 1410
2017-04-24 09:57:38, -18, 1341
2017-04-24 09:57:38, -21, 1080
2017-04-24 17:55:37, -21, 912
2017-04-24 17:55:38, -21, 968
2017-04-24 17:55:39, -21, 935
2017-04-24 17:55:39, -21, 984
2017-04-24 17:55:39, -20, 1001
2017-04-24 17:55:40, -21, 1018
2017-04-24 17:55:41, -20, 1040
2017-04-24 17:55:41, -21, 946
2017-04-24 17:55:41, -21, 1053
2017-04-24 17:55:42, -21, 1079
2017-04-24 17:55:43, -19, 1095
2017-04-24 17:55:43, -20, 1095
2017-04-24 17:55:43, -20, 1114
2017-04-24 17:55:44, -20, 1096
2017-04-24 17:55:44, -21, 1131
2017-04-24 17:55:44, -21, 1128
2017-04-24 17:55:45, -19, 1144
2017-04-24 17:55:45, -21, 1056
2017-04-24 17:55:45, -20, 1114
2017-04-24 17:55:46, -20, 1078
2017-04-24 17:55:46, -20, 1150
2017-04-24 17:55:47, -19, 1175
2017-04-24 17:55:47, -19, 1155
2017-04-24 17:55:48, -19, 1182
2017-04-24 17:55:48, -21, 1150
2017-04-24 17:55:48, -19, 1200
2017-04-24 17:55:48, -20, 1274
2017-04-24 17:55:51, -19, 1244
2017-04-24 17:55:51, -20, 1262
2017-04-24 17:55:52, -21, 947
2017-04-24 17:55:52, -21, 1274
2017-04-24 17:55:53, -19, 1331
2017-04-24 17:55:54, -18, 1355
2017-04-24 17:56:07, -21, 946
2017-04-24 17:56:09, -21, 946
2017-04-24 17:56:11, -21, 984
2017-04-24 17:56:12, -20, 1006
2017-04-24 17:56:13, -21, 986
2017-04-24 17:56:15, -21, 1082
2017-04-24 17:56:15, -21, 1007
2017-04-24 17:56:15, -20, 1079
2017-04-24 17:56:15, -21, 987
2017-04-24 17:56:18, -21, 986
2017-04-24 17:56:18, -21, 946
2017-04-24 17:56:18, -20, 1040
2017-04-24 17:56:19, -21, 1056
2017-04-24 17:56:19, -20, 1096
2017-04-24 17:56:21, -18, 1223
2017-04-24 17:56:21, -20, 1132
2017-04-24 17:56:22, -19, 1272
2017-04-24 17:56:22, -20, 1035
2017-04-24 17:56:22, -20, 1185
2017-04-24 17:56:22, -19, 1192
2017-04-24 17:56:23, -21, 946
2017-04-24 17:56:23, -21, 1019
2017-04-24 17:56:24, -20, 1113
2017-04-24 17:56:25, -20, 1244
2017-04-24 17:56:27, -21, 1056
2017-04-24 17:56:27, -20, 1226
2017-04-24 17:56:27, -20, 1260
2017-04-24 17:56:28, -19, 1288
2017-04-24 17:56:28, -20, 1250
2017-04-24 17:56:29, -20, 1134
2017-04-24 17:56:29, -21, 1217
2017-04-24 17:56:31, -19, 1312
2017-04-24 17:56:31, -20, 1168
2017-04-24 17:56:32, -19, 1244
2017-04-24 17:56:45, -20, 1030
2017-04-24 17:56:47, -21, 1007
2017-04-24 17:56:47, -21, 1019
2017-04-24 17:56:48, -19, 1259
2017-04-24 17:56:48, -21, 1090
2017-04-24 17:56:50, -21, 1259
2017-04-24 17:56:51, -20, 1217
2017-04-24 17:56:52, -21, 912
2017-04-24 17:56:52, -19, 1144
2017-04-24 17:56:52, -21, 1056
2017-04-24 17:56:54, -21, 1042
2017-04-24 17:56:55, -20, 1170
2017-04-24 17:56:55, -20, 1079
2017-04-24 17:56:56, -21, 1041
2017-04-24 17:56:56, -20, 1190
2017-04-24 17:56:56, -21, 1056
2017-04-24 17:56:56, -21, 912
2017-04-24 17:56:57, -19, 1300
2017-04-24 17:56:58, -21, 1067
2017-04-24 17:56:58, -19, 1194
2017-04-24 17:56:58, -20, 1137
2017-04-24 17:57:01, -18, 1344
2017-04-24 17:57:02, -20, 1136
2017-04-24 17:57:02, -20, 1101
2017-04-24 17:57:02, -21, 1073
2017-04-24 17:57:03, -21, 982
2017-04-24 17:57:03, -20, 1100
2017-04-24 17:57:04, -20, 1292
2017-04-24 17:57:04, -20, 1148
2017-04-24 17:57:06, -21, 1041
2017-04-24 17:57:06, -17, 1407
2017-04-24 17:57:08, -19, 1194
2017-04-24 17:57:11, -19, 1204
2017-04-24 17:57:11, -20, 1317
2017-04-24 17:57:14, -21, 912
2017-04-24 17:57:18, -21, 969
2017-04-24 17:57:20, -20, 1006
2017-04-24 17:57:21, -21, 1020
2017-04-24 17:57:23, -21, 981
2017-04-24 17:57:26, -21, 1114
2017-04-24 17:57:26, -21, 947
2017-04-24 17:57:26, -19, 1190
2017-04-24 17:57:28, -21, 934
2017-04-24 17:57:30, -21, 1072
2017-04-24 17:57:30, -20, 1145
2017-04-24 17:57:30, -20, 1073
2017-04-24 17:57:31, -21, 1026
2017-04-24 17:57:31, -20, 1132
2017-04-24 17:57:32, -20, 1107
2017-04-24 17:57:33, -20, 1264
2017-04-24 17:57:33, -21, 1148
2017-04-24 17:57:33, -21, 1146
2017-04-24 17:57:34, -20, 1134
2017-04-24 17:57:34, -21, 984
2017-04-24 17:57:34, -20, 1058
2017-04-24 17:57:35, -18, 1340
2017-04-24 17:57:35, -21, 970
2017-04-24 17:57:36, -19, 1389
2017-04-24 17:57:38, -20, 1150
2017-04-24 17:57:38, -21, 970
2017-04-24 17:57:39, -21, 1130
2017-04-24 17:57:40, -20, 1184
2017-04-24 17:57:40, -20, 1079
2017-04-24 17:57:41, -20, 1179
2017-04-24 17:57:45, -18, 1236
2017-04-24 17:57:48, -21, 912
2017-04-24 17:57:49, -19, 1191
2017-04-24 17:57:50, -21, 1128
2017-04-24 17:57:52, -21, 987
2017-04-24 17:57:53, -19, 1314
2017-04-24 17:57:53, -20, 1107
2017-04-24 17:57:53, -21, 984
2017-04-24 17:57:57, -21, 946
2017-04-24 17:57:57, -21, 1079
2017-04-24 17:57:58, -21, 984
2017-04-24 17:58:02, -21, 1019
2017-04-24 17:58:02, -21, 935
2017-04-24 17:58:04, -21, 1041
2017-04-24 17:58:04, -21, 1059
2017-04-24 17:58:05, -20, 1007
2017-04-24 17:58:05, -21, 984
2017-04-24 17:58:05, -18, 1250
2017-04-24 17:58:06, -21, 1018
2017-04-24 17:58:07, -20, 1130
2017-04-24 17:58:08, -21, 912
2017-04-24 17:58:08, -21, 946
2017-04-24 17:58:09, -20, 1076
2017-04-24 17:58:09, -21, 1158
2017-04-24 17:58:09, -20, 1242
2017-04-24 17:58:10, -21, 1007
2017-04-24 17:58:12, -19, 1227
2017-04-24 17:58:12, -18, 1455
2017-04-24 17:58:12, -20, 1148
2017-04-24 17:58:13, -20, 1196
2017-04-24 17:58:13, -21, 1197
2017-04-24 17:58:15, -20, 1079
2017-04-24 17:58:16, -20, 1074
2017-04-24 17:58:17, -20, 1006
2017-04-24 17:58:17, -20, 1174
2017-04-24 17:58:21, -20, 1001
2017-04-24 17:58:23, -21, 947
2017-04-24 17:58:30, -21, 984
2017-04-24 17:58:30, -20, 1175
2017-04-24 17:58:31, -20, 1186
2017-04-24 17:58:32, -19, 1295
2017-04-24 17:58:33, -21, 1102
2017-04-24 17:58:34, -21, 987
2017-04-24 17:58:35, -21, 912
2017-04-24 17:58:35, -19, 1296
2017-04-24 17:58:36, -19, 1443
2017-04-24 17:58:36, -21, 912
2017-04-24 17:58:37, -21, 981
2017-04-24 17:58:37, -21, 947
2017-04-24 17:58:39, -21, 1083
2017-04-24 17:58:40, -20, 1329
2017-04-24 17:58:40, -20, 1112
2017-04-24 17:58:42, -21, 1131
2017-04-24 17:58:43, -18, 1260
2017-04-24 17:58:43, -21, 934
2017-04-24 17:58:43, -21, 1022
2017-04-24 17:58:44, -21, 1092
2017-04-24 17:58:44, -21, 1056
2017-04-24 17:58:47, -21, 1160
2017-04-24 17:58:47, -20, 1124
2017-04-24 17:58:47, -21, 912
2017-04-24 17:58:50, -21, 1059
2017-04-24 17:58:50, -20, 1086
2017-04-24 17:58:51, -20, 1170
2017-04-24 17:58:51, -20, 1240
2017-04-24 17:58:52, -20, 1186
2017-04-24 17:58:52, -21, 1078
2017-04-24 17:58:53, -19, 1191
2017-04-24 17:58:53, -21, 912
2017-04-24 17:58:54, -21, 1271
2017-04-24 17:59:01, -21, 912
2017-04-24 17:59:01, -21, 946
2017-04-24 17:59:01, -21, 912
2017-04-24 17:59:03, -20, 1277
2017-04-24 17:59:03, -21, 946
2017-04-24 17:59:09, -21, 987
2017-04-24 17:59:10, -20, 1040
2017-04-24 17:59:10, -21, 1094
2017-04-24 17:59:10, -21, 912
2017-04-24 17:59:10, -21, 1056
2017-04-24 17:59:12, -20, 1041
2017-04-24 17:59:12, -21, 912
2017-04-24 17:59:14, -21, 912
2017-04-24 17:59:14, -21, 912
2017-04-24 17:59:14, -21, 1020
2017-04-24 17:59:15, -21, 1163
2017-04-24 17:59:16, -21, 946
2017-04-24 17:59:16, -20, 1041
2017-04-24 17:59:17, -21, 984
2017-04-24 17:59:17, -21, 984
2017-04-24 17:59:19, -21, 912
2017-04-24 17:59:23, -19, 1283
2017-04-24 17:59:25, -20, 1040
2017-04-24 17:59:27, -20, 1079
2017-04-24 17:59:28, -21, 987
2017-04-24 17:59:28, -21, 912
2017-04-24 17:59:29, -21, 946
2017-04-24 17:59:29, -21, 912
2017-04-24 17:59:30, -21, 946
2017-04-24 17:59:30, -20, 1041
2017-04-24 17:59:33, -20, 1079
2017-04-24 17:59:33, -21, 946
2017-04-24 17:59:38, -20, 1180
2017-04-24 17:59:39, -21, 946
2017-04-24 17:59:40, -21, 984
2017-04-24 17:59:40, -21, 984
2017-04-24 17:59:44, -18, 1398
2017-04-24 17:59:45, -20, 1079
2017-04-24 17:59:45, -20, 1064
2017-04-24 17:59:47, -21, 946
2017-04-24 17:59:47, -21, 946
